State,District,Block,Date,Rainfall,Max_Temperature,Min_Temperature
Punjab,Tarn Taran,Tarn Taran,05-12-2000,0.0,24.86930071,5.749862351
Punjab,Tarn Taran,Tarn Taran,06-12-2000,0.0,24.35332523,5.729825102
Punjab,Tarn Taran,Tarn Taran,07-12-2000,0.0,23.84678727,5.327174864
Punjab,Tarn Taran,Tarn Taran,08-12-2000,0.0,23.26912419,8.034274876
Punjab,Tarn Taran,Tarn Taran,09-12-2000,0.0,23.13528788,7.343937492
Punjab,Tarn Taran,Tarn Taran,10-12-2000,0.0,22.14568719,6.091300075
Punjab,Tarn Taran,Tarn Taran,11-12-2000,0.0,21.43379938,5.424400005
Punjab,Tarn Taran,Tarn Taran,12-12-2000,0.0,22.28706248,5.243774854
Punjab,Tarn Taran,Tarn Taran,13-12-2000,0.0,22.53587433,5.63881254
Punjab,Tarn Taran,Tarn Taran,14-12-2000,0.0,23.63488791,6.558662443
Punjab,Tarn Taran,Tarn Taran,15-12-2000,0.0,23.97488806,7.315812592
Punjab,Tarn Taran,Tarn Taran,16-12-2000,0.0,23.39299985,9.264637715
Punjab,Tarn Taran,Tarn Taran,17-12-2000,0.0,21.58846243,10.58517498
Punjab,Tarn Taran,Tarn Taran,18-12-2000,0.0,23.15748702,9.540900108
Punjab,Tarn Taran,Tarn Taran,19-12-2000,0.0,21.6930381,7.248350072
Punjab,Tarn Taran,Tarn Taran,20-12-2000,0.0,21.78573756,6.807350021
Punjab,Tarn Taran,Tarn Taran,21-12-2000,0.0,23.04436267,5.811275014
Punjab,Tarn Taran,Tarn Taran,22-12-2000,0.0,22.74136192,5.806300167
Punjab,Tarn Taran,Tarn Taran,23-12-2000,0.0,22.46283704,5.047400179
Punjab,Tarn Taran,Tarn Taran,24-12-2000,0.0,23.28284998,5.265274835
Punjab,Tarn Taran,Tarn Taran,25-12-2000,0.0,23.27073724,5.575112659
Punjab,Tarn Taran,Tarn Taran,26-12-2000,0.0,22.82856195,5.477937596
Punjab,Tarn Taran,Tarn Taran,27-12-2000,0.0,22.607213,5.059824941
Punjab,Tarn Taran,Tarn Taran,28-12-2000,0.0,22.76788775,6.029000123
Punjab,Tarn Taran,Tarn Taran,29-12-2000,0.0,21.13795009,6.303637384
Punjab,Tarn Taran,Tarn Taran,30-12-2000,0.0,21.86397457,5.917325165
Punjab,Tarn Taran,Tarn Taran,31-12-2000,1.378862078,20.9827997,7.400312375
Punjab,Tarn Taran,Tarn Taran,01-01-2001,1.622948996,19.29511252,8.922137443
Punjab,Tarn Taran,Tarn Taran,02-01-2001,0.0,16.37953696,5.760474939
Punjab,Tarn Taran,Tarn Taran,03-01-2001,0.0,18.13777536,5.442124997
Punjab,Tarn Taran,Tarn Taran,04-01-2001,0.0,17.15828803,5.565962459
Punjab,Tarn Taran,Tarn Taran,05-01-2001,0.0,16.86611245,5.955249986
Punjab,Tarn Taran,Tarn Taran,06-01-2001,0.0,17.83825014,4.967300029
Punjab,Tarn Taran,Tarn Taran,07-01-2001,0.0,17.50841234,3.424949922
Punjab,Tarn Taran,Tarn Taran,08-01-2001,0.0,18.98933772,2.525087475
Punjab,Tarn Taran,Tarn Taran,09-01-2001,0.0,17.84797473,2.18374991
Punjab,Tarn Taran,Tarn Taran,10-01-2001,0.0,19.133775,2.316125022
Punjab,Tarn Taran,Tarn Taran,11-01-2001,0.0,20.20085062,2.819200011
Punjab,Tarn Taran,Tarn Taran,12-01-2001,0.0,18.99646269,5.366137469
Punjab,Tarn Taran,Tarn Taran,13-01-2001,0.0,19.48721247,2.716887532
Punjab,Tarn Taran,Tarn Taran,14-01-2001,0.0,20.22053739,3.427224925
Punjab,Tarn Taran,Tarn Taran,15-01-2001,0.0,19.64187498,3.58484998
Punjab,Tarn Taran,Tarn Taran,16-01-2001,0.0,19.4962247,3.220875024
Punjab,Tarn Taran,Tarn Taran,17-01-2001,0.0,18.84903771,4.006087483
Punjab,Tarn Taran,Tarn Taran,18-01-2001,0.0,18.85805071,4.789437294
Punjab,Tarn Taran,Tarn Taran,19-01-2001,0.0,21.48632515,4.250487339
Punjab,Tarn Taran,Tarn Taran,20-01-2001,0.0,22.45815045,2.638362464
Punjab,Tarn Taran,Tarn Taran,21-01-2001,0.0,23.17380014,3.448775074
Punjab,Tarn Taran,Tarn Taran,22-01-2001,0.0,21.75323749,5.413187437
Punjab,Tarn Taran,Tarn Taran,23-01-2001,0.0,17.20583791,4.069450107
Punjab,Tarn Taran,Tarn Taran,24-01-2001,0.0,17.3819001,2.913687597
Punjab,Tarn Taran,Tarn Taran,25-01-2001,0.0,18.62371189,3.010099936
Punjab,Tarn Taran,Tarn Taran,26-01-2001,0.0,21.08303792,3.911412595
Punjab,Tarn Taran,Tarn Taran,27-01-2001,0.0,23.14880018,4.174474851
Punjab,Tarn Taran,Tarn Taran,28-01-2001,0.0,24.32514999,4.329312667
Punjab,Tarn Taran,Tarn Taran,29-01-2001,0.0,24.99918701,5.266137351
Punjab,Tarn Taran,Tarn Taran,30-01-2001,0.0,25.66892559,6.600962656
Punjab,Tarn Taran,Tarn Taran,31-01-2001,0.0,26.86222479,8.321500135
Punjab,Tarn Taran,Tarn Taran,01-02-2001,0.0,24.24023751,4.570662419
Punjab,Tarn Taran,Tarn Taran,02-02-2001,0.0,23.23743825,3.959562618
Punjab,Tarn Taran,Tarn Taran,03-02-2001,0.0,22.64530035,3.852799982
Punjab,Tarn Taran,Tarn Taran,04-02-2001,0.0,23.43508753,3.677325059
Punjab,Tarn Taran,Tarn Taran,05-02-2001,0.0,23.30955013,3.903312446
Punjab,Tarn Taran,Tarn Taran,06-02-2001,0.0,23.26306215,4.138674953
Punjab,Tarn Taran,Tarn Taran,07-02-2001,0.0,24.40562561,4.948887546
Punjab,Tarn Taran,Tarn Taran,08-02-2001,0.0,25.10360011,6.232199869
Punjab,Tarn Taran,Tarn Taran,09-02-2001,0.0,24.98771296,5.924962572
Punjab,Tarn Taran,Tarn Taran,10-02-2001,0.0,26.40616316,4.507912585
Punjab,Tarn Taran,Tarn Taran,11-02-2001,0.0,26.39771257,4.439549826
Punjab,Tarn Taran,Tarn Taran,12-02-2001,0.0,25.58158693,5.750549992
Punjab,Tarn Taran,Tarn Taran,13-02-2001,0.0,26.06483747,6.603237648
Punjab,Tarn Taran,Tarn Taran,14-02-2001,0.0,25.07968772,9.207524852
Punjab,Tarn Taran,Tarn Taran,15-02-2001,0.1833736666,23.19550022,9.61556232
Punjab,Tarn Taran,Tarn Taran,16-02-2001,0.0,24.91450024,10.2299497
Punjab,Tarn Taran,Tarn Taran,17-02-2001,0.0,24.77381233,10.94183747
Punjab,Tarn Taran,Tarn Taran,18-02-2001,0.0,25.53768746,10.3258372
Punjab,Tarn Taran,Tarn Taran,19-02-2001,0.0,28.54648736,10.32309984
Punjab,Tarn Taran,Tarn Taran,20-02-2001,1.173685615,27.94058718,11.36458771
Punjab,Tarn Taran,Tarn Taran,21-02-2001,1.624848742,23.64551207,8.91180016
Punjab,Tarn Taran,Tarn Taran,22-02-2001,0.0,26.37270005,10.17112521
Punjab,Tarn Taran,Tarn Taran,23-02-2001,0.0,25.98885017,11.37891253
Punjab,Tarn Taran,Tarn Taran,24-02-2001,0.5134462363,26.89731206,12.51079985
Punjab,Tarn Taran,Tarn Taran,25-02-2001,1.994699104,27.54171272,11.6424749
Punjab,Tarn Taran,Tarn Taran,26-02-2001,1.315119553,23.01919996,7.931037496
Punjab,Tarn Taran,Tarn Taran,27-02-2001,0.0,23.14943792,8.086237664
Punjab,Tarn Taran,Tarn Taran,28-02-2001,0.0,24.99340034,8.452949722
Punjab,Tarn Taran,Tarn Taran,01-03-2001,0.0,24.81666246,8.14605033
Punjab,Tarn Taran,Tarn Taran,02-03-2001,0.0,24.75633825,8.453362778
Punjab,Tarn Taran,Tarn Taran,03-03-2001,0.0,26.32496299,9.317600056
Punjab,Tarn Taran,Tarn Taran,04-03-2001,0.0,26.50544962,8.789537749
Punjab,Tarn Taran,Tarn Taran,05-03-2001,0.0,27.01496175,9.814925168
Punjab,Tarn Taran,Tarn Taran,06-03-2001,0.0,28.1876883,9.792124974
Punjab,Tarn Taran,Tarn Taran,07-03-2001,0.0,28.57035033,9.918549858
Punjab,Tarn Taran,Tarn Taran,08-03-2001,0.0,28.5977374,10.09200024
Punjab,Tarn Taran,Tarn Taran,09-03-2001,0.0,28.71763732,11.00733772
Punjab,Tarn Taran,Tarn Taran,10-03-2001,0.0,28.73818774,10.86200021
Punjab,Tarn Taran,Tarn Taran,11-03-2001,0.0,28.6225376,11.23802483
Punjab,Tarn Taran,Tarn Taran,12-03-2001,0.0,30.72791213,11.8141376
Punjab,Tarn Taran,Tarn Taran,13-03-2001,0.0,30.94749986,14.23325042
Punjab,Tarn Taran,Tarn Taran,14-03-2001,1.588125105,27.48284998,11.8984501
Punjab,Tarn Taran,Tarn Taran,15-03-2001,0.0,26.72327513,11.04765005
Punjab,Tarn Taran,Tarn Taran,16-03-2001,0.0,28.18387513,11.20077482
Punjab,Tarn Taran,Tarn Taran,17-03-2001,0.0,29.04643681,11.73712507
Punjab,Tarn Taran,Tarn Taran,18-03-2001,0.0,30.36146254,12.14654971
Punjab,Tarn Taran,Tarn Taran,19-03-2001,0.0,31.90812478,15.40010001
Punjab,Tarn Taran,Tarn Taran,20-03-2001,0.0,31.200088,14.96987505
Punjab,Tarn Taran,Tarn Taran,21-03-2001,0.0,28.92977488,14.30079995
Punjab,Tarn Taran,Tarn Taran,22-03-2001,1.568706343,27.11276208,12.23560018
Punjab,Tarn Taran,Tarn Taran,23-03-2001,0.0,28.61988772,11.94218732
Punjab,Tarn Taran,Tarn Taran,24-03-2001,0.0,29.19007467,12.46061254
Punjab,Tarn Taran,Tarn Taran,25-03-2001,0.0,30.93503692,13.83706257
Punjab,Tarn Taran,Tarn Taran,26-03-2001,0.0,31.85603792,14.31447504
Punjab,Tarn Taran,Tarn Taran,27-03-2001,0.0,32.8055988,15.17574985
Punjab,Tarn Taran,Tarn Taran,28-03-2001,1.79890395,34.42679988,18.43852525
Punjab,Tarn Taran,Tarn Taran,29-03-2001,3.654023397,29.97076261,14.6624879
Punjab,Tarn Taran,Tarn Taran,30-03-2001,0.02315643847,27.19370004,12.94696248
Punjab,Tarn Taran,Tarn Taran,31-03-2001,0.0,24.64726203,12.94293745
Punjab,Tarn Taran,Tarn Taran,01-04-2001,0.0,28.418312,12.93110045
Punjab,Tarn Taran,Tarn Taran,02-04-2001,0.0,30.71278769,13.79092497
Punjab,Tarn Taran,Tarn Taran,03-04-2001,0.0,32.3506237,14.77733767
Punjab,Tarn Taran,Tarn Taran,04-04-2001,0.04925386682,31.37461251,15.2550625
Punjab,Tarn Taran,Tarn Taran,05-04-2001,0.0,31.87653677,14.91853744
Punjab,Tarn Taran,Tarn Taran,06-04-2001,0.0,33.79111184,15.03481263
Punjab,Tarn Taran,Tarn Taran,07-04-2001,0.0,35.07931149,15.49020023
Punjab,Tarn Taran,Tarn Taran,08-04-2001,0.0,36.27976208,16.71955003
Punjab,Tarn Taran,Tarn Taran,09-04-2001,0.0,36.50013672,17.92847516
Punjab,Tarn Taran,Tarn Taran,10-04-2001,0.0,36.31510075,20.5189746
Punjab,Tarn Taran,Tarn Taran,11-04-2001,0.0,35.34874942,20.02292462
Punjab,Tarn Taran,Tarn Taran,12-04-2001,0.6326242898,36.62803696,20.11421223
Punjab,Tarn Taran,Tarn Taran,13-04-2001,0.6377808982,33.7962498,18.0678125
Punjab,Tarn Taran,Tarn Taran,14-04-2001,0.5747317584,30.71482507,17.4558505
Punjab,Tarn Taran,Tarn Taran,15-04-2001,6.039300002,30.13886256,17.81487522
Punjab,Tarn Taran,Tarn Taran,16-04-2001,7.99234148,32.60017417,18.65888712
Punjab,Tarn Taran,Tarn Taran,17-04-2001,3.434761881,29.52057531,17.1807253
Punjab,Tarn Taran,Tarn Taran,18-04-2001,0.0,26.85512488,15.29261246
Punjab,Tarn Taran,Tarn Taran,19-04-2001,2.013097762,27.69631252,16.12466198
Punjab,Tarn Taran,Tarn Taran,20-04-2001,0.5833187029,29.19567509,14.86072504
Punjab,Tarn Taran,Tarn Taran,21-04-2001,0.0,29.63398762,15.74953773
Punjab,Tarn Taran,Tarn Taran,22-04-2001,0.0,33.29431111,16.72927505
Punjab,Tarn Taran,Tarn Taran,23-04-2001,0.0,36.65715049,17.99846268
Punjab,Tarn Taran,Tarn Taran,24-04-2001,0.0,38.92059943,19.88630006
Punjab,Tarn Taran,Tarn Taran,25-04-2001,0.0,37.53892413,20.59147472
Punjab,Tarn Taran,Tarn Taran,26-04-2001,0.0,38.5942256,20.97408831
Punjab,Tarn Taran,Tarn Taran,27-04-2001,0.0,39.25871288,21.64495039
Punjab,Tarn Taran,Tarn Taran,28-04-2001,0.0,39.8837381,22.3120619
Punjab,Tarn Taran,Tarn Taran,29-04-2001,0.0,38.78728768,21.68856253
Punjab,Tarn Taran,Tarn Taran,30-04-2001,0.0,40.59732628,22.27091203
Punjab,Tarn Taran,Tarn Taran,01-05-2001,0.0,42.07156224,22.78717455
Punjab,Tarn Taran,Tarn Taran,02-05-2001,0.0,37.89183682,21.69821195
Punjab,Tarn Taran,Tarn Taran,03-05-2001,0.0,39.47431133,22.5327006
Punjab,Tarn Taran,Tarn Taran,04-05-2001,0.0,39.75147538,20.53150012
Punjab,Tarn Taran,Tarn Taran,05-05-2001,0.0,39.63638871,22.86173775
Punjab,Tarn Taran,Tarn Taran,06-05-2001,0.0,41.0193126,24.72753742
Punjab,Tarn Taran,Tarn Taran,07-05-2001,3.597807901,42.67684893,25.40987457
Punjab,Tarn Taran,Tarn Taran,08-05-2001,1.159127371,40.77012419,22.97988709
Punjab,Tarn Taran,Tarn Taran,09-05-2001,0.3266253993,39.25271237,23.83752469
Punjab,Tarn Taran,Tarn Taran,10-05-2001,0.0,42.11937474,24.99252563
Punjab,Tarn Taran,Tarn Taran,11-05-2001,0.0,44.91292398,25.32284938
Punjab,Tarn Taran,Tarn Taran,12-05-2001,0.0,45.39402495,26.40737465
Punjab,Tarn Taran,Tarn Taran,13-05-2001,0.0,42.95457437,27.25267517
Punjab,Tarn Taran,Tarn Taran,14-05-2001,3.163121457,42.82701135,26.28336204
Punjab,Tarn Taran,Tarn Taran,15-05-2001,0.0,41.01388651,24.84556274
Punjab,Tarn Taran,Tarn Taran,16-05-2001,2.056028998,37.6329753,21.70589997
Punjab,Tarn Taran,Tarn Taran,17-05-2001,1.423404722,36.83926197,21.56797482
Punjab,Tarn Taran,Tarn Taran,18-05-2001,6.436601608,35.58322503,22.06532436
Punjab,Tarn Taran,Tarn Taran,19-05-2001,1.581560728,35.30451237,24.34800013
Punjab,Tarn Taran,Tarn Taran,20-05-2001,8.670030317,37.95099979,21.70432555
Punjab,Tarn Taran,Tarn Taran,21-05-2001,0.0,33.08326248,22.94951256
Punjab,Tarn Taran,Tarn Taran,22-05-2001,0.0,36.6399129,22.60896314
Punjab,Tarn Taran,Tarn Taran,23-05-2001,0.0,37.82896119,23.42323719
Punjab,Tarn Taran,Tarn Taran,24-05-2001,0.0,39.86207597,25.31543705
Punjab,Tarn Taran,Tarn Taran,25-05-2001,0.0,42.24698629,24.0602374
Punjab,Tarn Taran,Tarn Taran,26-05-2001,0.0,42.36347385,25.08719966
Punjab,Tarn Taran,Tarn Taran,27-05-2001,0.0,41.0838756,24.92333784
Punjab,Tarn Taran,Tarn Taran,28-05-2001,25.47404066,40.81761205,24.29906258
Punjab,Tarn Taran,Tarn Taran,29-05-2001,6.020437401,37.72322614,21.51698749
Punjab,Tarn Taran,Tarn Taran,30-05-2001,0.0,37.11433835,23.88368749
Punjab,Tarn Taran,Tarn Taran,31-05-2001,0.0,38.84559903,25.91068725
Punjab,Tarn Taran,Tarn Taran,01-06-2001,0.0,40.44074913,27.17742544
Punjab,Tarn Taran,Tarn Taran,02-06-2001,0.0,40.88847538,27.21153695
Punjab,Tarn Taran,Tarn Taran,03-06-2001,0.0,40.35802525,26.00047501
Punjab,Tarn Taran,Tarn Taran,04-06-2001,7.147683239,38.95226385,24.47189934
Punjab,Tarn Taran,Tarn Taran,05-06-2001,1.536636212,35.96430087,22.84711233
Punjab,Tarn Taran,Tarn Taran,06-06-2001,0.0,33.63441253,23.2977004
Punjab,Tarn Taran,Tarn Taran,07-06-2001,0.04800724983,36.24514928,23.34582507
Punjab,Tarn Taran,Tarn Taran,08-06-2001,0.0,34.58084991,23.2215374
Punjab,Tarn Taran,Tarn Taran,09-06-2001,0.0,37.70833756,24.98211251
Punjab,Tarn Taran,Tarn Taran,10-06-2001,4.082817495,37.04319993,26.36318759
Punjab,Tarn Taran,Tarn Taran,11-06-2001,0.0,39.19252629,27.54743739
Punjab,Tarn Taran,Tarn Taran,12-06-2001,0.0,40.30226272,28.04797423
Punjab,Tarn Taran,Tarn Taran,13-06-2001,0.2651448762,38.12416208,27.63534967
Punjab,Tarn Taran,Tarn Taran,14-06-2001,0.0,40.12495059,24.9180745
Punjab,Tarn Taran,Tarn Taran,15-06-2001,5.646622562,34.45186155,25.06342576
Punjab,Tarn Taran,Tarn Taran,16-06-2001,10.37665311,34.42682482,25.27055064
Punjab,Tarn Taran,Tarn Taran,17-06-2001,1.531305522,35.03322403,23.59028825
Punjab,Tarn Taran,Tarn Taran,18-06-2001,0.03953538537,33.06123629,24.70867521
Punjab,Tarn Taran,Tarn Taran,19-06-2001,0.0,36.73976141,25.26851255
Punjab,Tarn Taran,Tarn Taran,20-06-2001,0.0,38.15056138,26.36191245
Punjab,Tarn Taran,Tarn Taran,21-06-2001,2.999202964,39.10166154,26.70917516
Punjab,Tarn Taran,Tarn Taran,22-06-2001,1.667915701,38.58608849,25.0579379
Punjab,Tarn Taran,Tarn Taran,23-06-2001,15.98029217,34.49793656,24.2965758
Punjab,Tarn Taran,Tarn Taran,24-06-2001,0.0,33.85450011,24.70208772
Punjab,Tarn Taran,Tarn Taran,25-06-2001,6.210981188,35.03248797,24.57825054
Punjab,Tarn Taran,Tarn Taran,26-06-2001,8.713007154,35.58942367,25.28752573
Punjab,Tarn Taran,Tarn Taran,27-06-2001,0.0,34.73163779,25.63708737
Punjab,Tarn Taran,Tarn Taran,28-06-2001,5.340496054,37.50522438,27.42629991
Punjab,Tarn Taran,Tarn Taran,29-06-2001,24.73492878,38.02526432,28.38382501
Punjab,Tarn Taran,Tarn Taran,30-06-2001,30.68236666,38.6464,28.2709126
Punjab,Tarn Taran,Tarn Taran,01-07-2001,1.325724298,33.74600075,26.52434973
Punjab,Tarn Taran,Tarn Taran,02-07-2001,26.14032135,36.79529849,28.03713731
Punjab,Tarn Taran,Tarn Taran,03-07-2001,9.037453327,37.21789838,26.18602535
Punjab,Tarn Taran,Tarn Taran,04-07-2001,16.15834432,32.40631179,25.74366242
Punjab,Tarn Taran,Tarn Taran,05-07-2001,1.343400574,35.51291199,26.13606285
Punjab,Tarn Taran,Tarn Taran,06-07-2001,0.0,36.88561313,27.06271248
Punjab,Tarn Taran,Tarn Taran,07-07-2001,31.13242754,37.09748662,27.42719952
Punjab,Tarn Taran,Tarn Taran,08-07-2001,23.24457814,35.38382519,25.46963773
Punjab,Tarn Taran,Tarn Taran,09-07-2001,3.102393436,33.82228724,25.98555042
Punjab,Tarn Taran,Tarn Taran,10-07-2001,2.248629832,37.37166183,27.40432549
Punjab,Tarn Taran,Tarn Taran,11-07-2001,58.0430666,37.59368619,27.00909981
Punjab,Tarn Taran,Tarn Taran,12-07-2001,10.22641097,33.12069993,26.49348705
Punjab,Tarn Taran,Tarn Taran,13-07-2001,15.84610841,34.69526319,26.06797501
Punjab,Tarn Taran,Tarn Taran,14-07-2001,4.097170768,33.56136271,25.53381197
Punjab,Tarn Taran,Tarn Taran,15-07-2001,16.26373068,33.92108768,26.45578713
Punjab,Tarn Taran,Tarn Taran,16-07-2001,50.79016979,33.06764974,25.69497544
Punjab,Tarn Taran,Tarn Taran,17-07-2001,11.21340913,31.74708681,24.22721239
Punjab,Tarn Taran,Tarn Taran,18-07-2001,0.0,32.64709994,24.22841225
Punjab,Tarn Taran,Tarn Taran,19-07-2001,0.0,35.78889915,25.76026275
Punjab,Tarn Taran,Tarn Taran,20-07-2001,0.0,37.09414866,27.14988786
Punjab,Tarn Taran,Tarn Taran,21-07-2001,0.0,36.02596282,27.614875
Punjab,Tarn Taran,Tarn Taran,22-07-2001,0.0,34.07802588,26.79557524
Punjab,Tarn Taran,Tarn Taran,23-07-2001,9.96383357,33.40117585,26.65906214
Punjab,Tarn Taran,Tarn Taran,24-07-2001,16.19923176,33.48945008,26.86572538
Punjab,Tarn Taran,Tarn Taran,25-07-2001,20.12634544,33.41728773,25.60293686
Punjab,Tarn Taran,Tarn Taran,26-07-2001,6.973949742,34.37782427,25.97418673
Punjab,Tarn Taran,Tarn Taran,27-07-2001,2.618878838,33.41007558,26.17882511
Punjab,Tarn Taran,Tarn Taran,28-07-2001,8.58859113,34.87623886,26.14693774
Punjab,Tarn Taran,Tarn Taran,29-07-2001,91.70529556,33.72446212,25.84066246
Punjab,Tarn Taran,Tarn Taran,30-07-2001,13.39651423,32.08365139,24.45717521
Punjab,Tarn Taran,Tarn Taran,31-07-2001,3.270120194,32.5945119,24.55418801
Punjab,Tarn Taran,Tarn Taran,01-08-2001,0.0,33.93484956,24.99890049
Punjab,Tarn Taran,Tarn Taran,02-08-2001,0.0,35.55651256,25.75314959
Punjab,Tarn Taran,Tarn Taran,03-08-2001,0.0,35.28459899,26.70301241
Punjab,Tarn Taran,Tarn Taran,04-08-2001,5.242314997,35.18005132,25.85482443
Punjab,Tarn Taran,Tarn Taran,05-08-2001,0.0,32.60510143,25.67983761
Punjab,Tarn Taran,Tarn Taran,06-08-2001,0.0,34.52924963,25.39504931
Punjab,Tarn Taran,Tarn Taran,07-08-2001,0.0,33.47222532,25.10681206
Punjab,Tarn Taran,Tarn Taran,08-08-2001,19.7045661,33.28444988,25.1357745
Punjab,Tarn Taran,Tarn Taran,09-08-2001,0.0,34.86191336,25.42553744
Punjab,Tarn Taran,Tarn Taran,10-08-2001,0.0,33.11991148,26.07197519
Punjab,Tarn Taran,Tarn Taran,11-08-2001,0.0,34.68235132,26.39592564
Punjab,Tarn Taran,Tarn Taran,12-08-2001,0.0,35.03524848,26.9648246
Punjab,Tarn Taran,Tarn Taran,13-08-2001,0.0,35.54029924,27.09041243
Punjab,Tarn Taran,Tarn Taran,14-08-2001,0.489938105,35.08475023,25.64824948
Punjab,Tarn Taran,Tarn Taran,15-08-2001,1.590869257,29.500888,25.03363801
Punjab,Tarn Taran,Tarn Taran,16-08-2001,0.0,33.09533752,26.10713711
Punjab,Tarn Taran,Tarn Taran,17-08-2001,0.0,34.92115047,25.92038671
Punjab,Tarn Taran,Tarn Taran,18-08-2001,0.0,35.20151087,26.17135044
Punjab,Tarn Taran,Tarn Taran,19-08-2001,0.0,35.81502611,26.38103789
Punjab,Tarn Taran,Tarn Taran,20-08-2001,0.0,35.89638733,26.45053704
Punjab,Tarn Taran,Tarn Taran,21-08-2001,2.023766803,35.19028815,26.99401288
Punjab,Tarn Taran,Tarn Taran,22-08-2001,0.0,35.62618734,26.59635067
Punjab,Tarn Taran,Tarn Taran,23-08-2001,5.693618889,34.31772573,25.09383735
Punjab,Tarn Taran,Tarn Taran,24-08-2001,3.764844868,33.86315093,23.32579922
Punjab,Tarn Taran,Tarn Taran,25-08-2001,0.5302897525,33.22181274,24.54487544
Punjab,Tarn Taran,Tarn Taran,26-08-2001,0.0,34.97410055,25.41999963
Punjab,Tarn Taran,Tarn Taran,27-08-2001,0.0,35.65798922,25.7961876
Punjab,Tarn Taran,Tarn Taran,28-08-2001,0.0,35.82009984,25.51439934
Punjab,Tarn Taran,Tarn Taran,29-08-2001,0.0,35.8923866,25.60101209
Punjab,Tarn Taran,Tarn Taran,30-08-2001,0.0,35.88101123,26.28335005
Punjab,Tarn Taran,Tarn Taran,31-08-2001,0.0,35.65477487,25.20738746
Punjab,Tarn Taran,Tarn Taran,01-09-2001,0.0,35.85395033,24.6413245
Punjab,Tarn Taran,Tarn Taran,02-09-2001,0.0,35.55070105,23.91900012
Punjab,Tarn Taran,Tarn Taran,03-09-2001,0.8294171518,35.31303699,23.82716241
Punjab,Tarn Taran,Tarn Taran,04-09-2001,8.368793945,35.52747542,24.06278726
Punjab,Tarn Taran,Tarn Taran,05-09-2001,0.0,35.4650753,23.82159971
Punjab,Tarn Taran,Tarn Taran,06-09-2001,1.071601176,34.82674962,21.35180031
Punjab,Tarn Taran,Tarn Taran,07-09-2001,0.0,34.91980052,22.78047497
Punjab,Tarn Taran,Tarn Taran,08-09-2001,0.0,35.21487586,23.30819951
Punjab,Tarn Taran,Tarn Taran,09-09-2001,0.0,35.82600023,23.30622505
Punjab,Tarn Taran,Tarn Taran,10-09-2001,0.0,36.31070136,23.54404923
Punjab,Tarn Taran,Tarn Taran,11-09-2001,0.0,35.91584943,22.62115073
Punjab,Tarn Taran,Tarn Taran,12-09-2001,0.0,35.9059748,23.16331186
Punjab,Tarn Taran,Tarn Taran,13-09-2001,0.0,32.79751201,21.71250077
Punjab,Tarn Taran,Tarn Taran,14-09-2001,2.913332179,34.44745115,21.3694
Punjab,Tarn Taran,Tarn Taran,15-09-2001,11.7182996,31.651675,19.66467481
Punjab,Tarn Taran,Tarn Taran,16-09-2001,0.05518553138,31.4010498,19.61677513
Punjab,Tarn Taran,Tarn Taran,17-09-2001,0.0,33.61338869,19.82534982
Punjab,Tarn Taran,Tarn Taran,18-09-2001,0.0,34.08672488,19.9779626
Punjab,Tarn Taran,Tarn Taran,19-09-2001,0.0,34.77070091,19.97813768
Punjab,Tarn Taran,Tarn Taran,20-09-2001,0.0,35.07881343,20.13546309
Punjab,Tarn Taran,Tarn Taran,21-09-2001,0.0,34.65309927,21.28090024
Punjab,Tarn Taran,Tarn Taran,22-09-2001,0.0,35.77621226,20.7269619
Punjab,Tarn Taran,Tarn Taran,23-09-2001,0.0,35.8871143,20.49343793
Punjab,Tarn Taran,Tarn Taran,24-09-2001,0.0,35.39523868,20.17052505
Punjab,Tarn Taran,Tarn Taran,25-09-2001,0.0,36.05606325,20.56242581
Punjab,Tarn Taran,Tarn Taran,26-09-2001,0.0,34.94297594,19.92108772
Punjab,Tarn Taran,Tarn Taran,27-09-2001,0.0,34.26800063,19.7651755
Punjab,Tarn Taran,Tarn Taran,28-09-2001,0.0,35.56954837,20.37180005
Punjab,Tarn Taran,Tarn Taran,29-09-2001,0.3606637716,36.18976183,20.17621283
Punjab,Tarn Taran,Tarn Taran,30-09-2001,0.0,35.28791399,21.08666264
Punjab,Tarn Taran,Tarn Taran,01-10-2001,0.06183580756,35.41095023,22.77893752
Punjab,Tarn Taran,Tarn Taran,02-10-2001,0.8838162541,33.52946331,22.13155005
Punjab,Tarn Taran,Tarn Taran,03-10-2001,0.0,34.77443754,22.62894925
Punjab,Tarn Taran,Tarn Taran,04-10-2001,0.0,34.11140096,22.22612524
Punjab,Tarn Taran,Tarn Taran,05-10-2001,0.0,33.18253774,19.06072535
Punjab,Tarn Taran,Tarn Taran,06-10-2001,0.0,34.46692537,19.11425047
Punjab,Tarn Taran,Tarn Taran,07-10-2001,0.0,35.04372531,19.09962461
Punjab,Tarn Taran,Tarn Taran,08-10-2001,0.0,35.37452344,19.51126218
Punjab,Tarn Taran,Tarn Taran,09-10-2001,0.0,35.27527442,19.95692548
Punjab,Tarn Taran,Tarn Taran,10-10-2001,0.0,35.43436294,20.28780057
Punjab,Tarn Taran,Tarn Taran,11-10-2001,0.0,34.47548725,18.30453785
Punjab,Tarn Taran,Tarn Taran,12-10-2001,0.0,33.90088677,19.03551301
Punjab,Tarn Taran,Tarn Taran,13-10-2001,0.0,32.59886176,18.55110004
